   en CallSite.Target(Closure , CallSite , DBDataSource , String , Int32 , Object )
   en System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid4[T0,T1,T2,T3](CallSite site, T0 arg0, T1 arg1, T2 arg2, T3 arg3)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.cargarAsientos() en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 225
DEBUG 2022-09-14 19:13:03,838  2216ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 19:13:37,266  2350ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 19:13:46,384 11468ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 19:14:31,465  2451ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 19:14:32,072  3057ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 19:14:40,161 11147ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 19:16:11,398  2503ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-14 19:16:12,824  3928ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 19:16:20,865 11969ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 19:16:21,524 12629ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 19:16:55,451  2487ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-14 19:16:57,174  4210ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 19:17:05,457 12492ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 19:17:06,099 13135ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 19:17:14,188 21224ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 23
DEBUG 2022-09-14 19:19:07,829  2287ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-14 19:19:08,845  3303ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 19:19:15,113  9571ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 19:19:15,861 10319ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 19:34:22,555  5159ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 19:34:51,733  1848ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 19:35:21,111  1882ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 19:55:32,081  2052ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-14 19:55:37,714  7685ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 19:55:48,786 18757ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 19:55:49,371 19342ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 19:59:27,935  2061ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-14 19:59:28,507  2633ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 19:59:37,439 11565ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220928'  
DEBUG 2022-09-14 19:59:38,201 12327ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 20:00:26,568  2146ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:01:05,968  2050ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:01:44,283  1860ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:03:13,423  2177ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:37:30,982  2134ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:37:50,185  2339ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:38:36,083 48236ms DetraccionesItemEvent  generarArchivo                 - Query : EXEC SP_BPP_ARCHIVO_DETRACCIONES '20220801','20220928'  
ERROR 2022-09-14 20:38:37,761 49914ms DetraccionesItemEvent  itemAction                     - Referencia a objeto no establecida como instancia de un objeto.
System.NullReferenceException: Referencia a objeto no establecida como instancia de un objeto.
   en CallSite.Target(Closure , CallSite , StringBuilder , Object )
   en System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.generarArchivo() en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 213
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 144
DEBUG 2022-09-14 20:38:51,395  2069ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:38:52,425  3099ms DetraccionesItemEvent  generarArchivo                 - Query : EXEC SP_BPP_ARCHIVO_DETRACCIONES '20220801','20220928'  
DEBUG 2022-09-14 20:40:06,395  2025ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:40:22,484 18113ms DetraccionesItemEvent  generarArchivo                 - Query : EXEC SP_BPP_ARCHIVO_DETRACCIONES '20220801','20220928'  
DEBUG 2022-09-14 20:58:37,132  1906ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 20:59:03,514 28288ms DetraccionesItemEvent  generarAsientos                - Se creo el pago : 14
DEBUG 2022-09-14 21:06:59,833  2042ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-14 21:07:02,095  4304ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
ERROR 2022-09-14 21:07:25,394 27602ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 21:07:35,819 38028ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220901'  
DEBUG 2022-09-14 21:07:36,475 38684ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 21:07:45,832 48041ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220901'  
DEBUG 2022-09-14 21:07:46,398 48607ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 21:07:49,764 51973ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 21:09:44,668  5107ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 21:09:54,883 15322ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 21:09:55,439 15878ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 21:09:58,793 19232ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 21:17:29,513  5073ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 21:17:40,669 16229ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220914'  
DEBUG 2022-09-14 21:17:41,170 16731ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 21:17:44,183 19743ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 21:18:34,384  2060ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 21:25:42,157  1869ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 21:25:56,548 16260ms DetraccionesItemEvent  actualizarNumeroSunat          - Query : UPDATE OPCH SET U_BPP_DPNM =  '231' WHERE DocEntry = 231 
DEBUG 2022-09-14 21:26:51,276  3272ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 21:26:53,895  5891ms DetraccionesItemEvent  actualizarNumeroSunat          - Query : UPDATE OPCH SET U_BPP_DPNM =  '6456' WHERE DocEntry = 32 
DEBUG 2022-09-14 21:53:43,446 1615442ms uentasDestinoItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DESTINOS ''  
DEBUG 2022-09-14 21:53:43,544 1615540ms uentasDestinoItemEvent cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 21:53:45,706 1617702ms uentasDestinoItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DESTINOS '105                 '  
DEBUG 2022-09-14 21:53:45,800 1617796ms uentasDestinoItemEvent cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 21:53:51,124 1623119ms uentasDestinoItemEvent generarAsientos                - Se creo el asiento : 435
DEBUG 2022-09-14 21:54:07,567 1639563ms uentasDestinoItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DESTINOS '105                 '  
DEBUG 2022-09-14 21:54:07,624 1639620ms uentasDestinoItemEvent cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-09-14 21:54:12,014 1644010ms uentasDestinoItemEvent generarAsientos                - Se creo el asiento : 437
DEBUG 2022-09-14 21:54:16,164 1648160ms uentasDestinoItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DESTINOS '105                 '  
DEBUG 2022-09-14 21:54:16,194 1648189ms uentasDestinoItemEvent cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 21:54:36,668 1668663ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.CuentasDestinoItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\CuentasDestinoItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 27
ERROR 2022-09-14 21:54:50,245 1682241ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 21:55:25,454 1717450ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 21:55:25,936 1717932ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 21:56:16,563 1768559ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 23
DEBUG 2022-09-14 21:56:17,372 1769368ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 21:56:17,897 1769893ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
ERROR 2022-09-14 21:57:23,758 1835754ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 23
ERROR 2022-09-14 21:57:59,961 1871957ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 23
ERROR 2022-09-14 21:58:12,213 1884209ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 23
DEBUG 2022-09-14 21:59:19,489 1951485ms DetraccionesItemEvent  generarArchivo                 - Query : EXEC SP_BPP_ARCHIVO_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 21:59:42,063 1974059ms DetraccionesItemEvent  generarArchivo                 - Query : EXEC SP_BPP_ARCHIVO_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 22:01:10,697 2062693ms DetraccionesItemEvent  generarArchivo                 - Query : EXEC SP_BPP_ARCHIVO_DETRACCIONES '20220801','20220831'  
DEBUG 2022-09-14 22:08:24,255 2496251ms DetraccionesItemEvent  generarAsientos                - Se creo el pago : 15
DEBUG 2022-09-14 22:12:43,284 2755280ms DetraccionesItemEvent  actualizarNumeroSunat          - Query : UPDATE OPCH SET U_BPP_DPNM =  '' WHERE DocEntry = 32 
ERROR 2022-09-14 22:12:44,535 2756531ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-14 22:14:21,178  2269ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-14 22:16:36,908 137998ms DetraccionesItemEvent  actualizarNumeroSunat          - Query : UPDATE OPCH SET U_BPP_DPNM =  '34543' WHERE DocEntry = 32 
DEBUG 2022-09-17 18:22:06,155  7030ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-17 18:35:04,810  2650ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-17 18:35:11,047  8888ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.CuentasDestinoItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\CuentasDestinoItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 27
DEBUG 2022-09-17 18:59:31,910  2655ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-09-17 18:59:52,758  2497ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-17 19:00:15,395 25134ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-17 19:01:58,268  2326ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-09-17 19:02:00,237  4295ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 32
DEBUG 2022-09-17 19:02:52,262  2690ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
